Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20
P24666,"Low molecular weight phosphotyrosine protein phosphatase, LMW-PTP, LMW-PTPase, EC 3.1.3.48 (Adipocyte acid phosphatase) (Low molecular weight cytosolic acid phosphatase, EC 3.1.3.2) (Red cell acid phosphatase 1)",ACP1,1544500,1788100,5193600,5601400,2097600,1536900,1156700,1054200,1889600,4959600,4245600,4223800,1618200,2428100,1431900,1720200,1518700,1720200,3454100,1549900
P24752,"Acetyl-CoA acetyltransferase, mitochondrial, EC 2.3.1.9 (Acetoacetyl-CoA thiolase) (T2)",ACAT1,5712200,5343300,7714200,4255000,1053300,865830,2477300,1883100,5468400,3774900,9937800,7599000,6333100,5716600,6660000,4569200,6660000,4569200,3349200,3458500
P25311,"Zinc-alpha-2-glycoprotein, Zn-alpha-2-GP, Zn-alpha-2-glycoprotein",AZGP1,68402000,58984000,82984000,58585000,40319000,32515000,133440000,117720000,152380000,92447000,35800000,39094000,21752000,20004000,34488000,28706000,34488000,28706000,23779000,23855000
P25325,"3-mercaptopyruvate sulfurtransferase, MST, EC 2.8.1.2",MPST,3479900,3911900,3943600,3465900,2415400,1001100,3654900,2334600,690010,444770,6683300,4138900,1096900,1316600,1394500,1898800,1394500,1898800,2163900,1396200
P25398,40S ribosomal protein S12 (Small ribosomal subunit protein eS12),RPS12,5921200,4644900,5790300,5058000,0,0,7534100,5335700,4584000,7300600,4931400,5336300,2760500,2630400,3273900,2778500,3273900,2778500,5458800,4601600
P25685,"DnaJ homolog subfamily B member 1 (DnaJ protein homolog 1) (Heat shock 40 kDa protein 1, HSP40, Heat shock protein 40) (Human DnaJ protein 1, hDj-1)",DNAJB1,0,5440500,7096700,4758800,950700,574030,1261300,1067400,1141000,965650,0,2189400,661270,948490,950670,768120,950670,768120,1215400,931110
P25705,"ATP synthase subunit alpha, mitochondrial (ATP synthase F1 subunit alpha)",ATP5F1A,21023000,20095000,59908000,46840000,17209000,13118000,17411000,14342000,31257000,27919000,44654000,41733000,30909000,30610000,33701000,29860000,33701000,29860000,23020000,17027000
P25774,"Cathepsin S, EC 3.4.22.27",CTSS,2627800,1699900,7085000,7498300,2820100,1587400,3769400,2384000,5650900,2085500,7734200,10899000,7080800,6497900,4967600,5364100,5024200,5364100,12238000,11431000
P25786,"Proteasome subunit alpha type-1 (30 kDa prosomal protein, PROS-30) (Macropain subunit C2) (Multicatalytic endopeptidase complex subunit C2) (Proteasome component C2) (Proteasome nu chain)",PSMA1,15270000,15767000,25412000,21813000,10061000,7266000,11570000,10504000,7014600,8354700,23393000,20649000,10471000,9969900,11333000,10825000,11333000,10825000,15342000,10921000
P25787,Proteasome subunit alpha type-2 (Macropain subunit C3) (Multicatalytic endopeptidase complex subunit C3) (Proteasome component C3),PSMA2,10198000,8506000,19017000,13943000,5230300,4756800,8788700,7994600,6619900,5689700,13931000,11179000,5903300,6261100,7771300,6995900,7771300,6995900,7352100,6222500
P25788,Proteasome subunit alpha type-3 (Macropain subunit C8) (Multicatalytic endopeptidase complex subunit C8) (Proteasome component C8),PSMA3,10375000,8550400,24704000,17169000,15349000,11261000,11133000,9590900,12895000,8394000,18986000,19767000,9190500,8636200,7539700,7335100,7539700,7335100,15929000,10541000
P25789,Proteasome subunit alpha type-4 (Macropain subunit C9) (Multicatalytic endopeptidase complex subunit C9) (Proteasome component C9) (Proteasome subunit L),PSMA4,4886500,5084400,20813000,16558000,6872600,6068300,6484200,5840300,7488000,6658400,14463000,13959000,6619300,7015800,5822800,5771500,5822800,5771500,11365000,8514700
P25815,"Protein S100-P (Migration-inducing gene 9 protein, MIG9) (Protein S100-E) (S100 calcium-binding protein P)",S100P,22167000,17269000,205300000,158820000,282480000,219620000,131370000,125460000,68687000,62191000,252030000,246800000,127530000,121340000,211950000,203020000,211950000,203020000,221970000,153120000
P26038,Moesin (Membrane-organizing extension spike protein),MSN,10231000,8777400,8091200,5270900,9575000,5885700,16500000,8767100,1289200,1309600,27431000,24992000,6876000,8095200,4730300,3785900,4641000,3698800,5726200,8189000
P26368,"Splicing factor U2AF 65 kDa subunit (U2 auxiliary factor 65 kDa subunit, hU2AF(65), hU2AF65) (U2 snRNP auxiliary factor large subunit)",U2AF2,0,0,501220,518330,0,0,475510,0,1200700,1612300,651190,794020,501760,546670,467530,410880,467530,410880,3847500,2354100
P26373,60S ribosomal protein L13 (Breast basic conserved protein 1) (Large ribosomal subunit protein eL13),RPL13,5477600,4899400,14285000,11880000,4907200,3848700,5881200,5002200,8160200,6488000,21422000,16883000,7966900,8781600,10045000,8932000,10045000,8932000,11785000,10536000
P26440,"Isovaleryl-CoA dehydrogenase, mitochondrial, IVD, EC 1.3.8.4 (Butyryl-CoA dehydrogenase, EC 1.3.8.1)",IVD,4124300,5633900,2862000,2410200,1227600,1146800,1948700,2912400,2327100,2226200,4073000,2945700,2429600,3246300,4463000,3060800,4463000,3060800,1874400,968780
P26447,Protein S100-A4 (Calvasculin) (Metastasin) (Placental calcium-binding protein) (Protein Mts1) (S100 calcium-binding protein A4),S100A4,28904000,26558000,78357000,55715000,21902000,15680000,49973000,45478000,7898100,8745000,24375000,24669000,14704000,11687000,18732000,16953000,18030000,16953000,29420000,17081000
P26583,"High mobility group protein B2 (High mobility group protein 2, HMG-2)",HMGB2,19547000,14146000,2812300,2162800,0,0,1408100,5028100,1423300,0,17830000,19532000,2395400,2055800,1010900,1266100,970660,1266100,0,0
P26599,"Polypyrimidine tract-binding protein 1, PTB (57 kDa RNA-binding protein PPTB-1) (Heterogeneous nuclear ribonucleoprotein I, hnRNP I)",PTBP1,13501000,10905000,25519000,19071000,14470000,13189000,16597000,15908000,8957000,6391200,12391000,9614600,4208300,3782200,3550100,2403900,3632500,2403900,9008400,7725400
P26639,"Threonine--tRNA ligase 1, cytoplasmic, EC 6.1.1.3 (Threonyl-tRNA synthetase, ThrRS) (Threonyl-tRNA synthetase 1)",TARS1,2664600,1629200,4251400,3806400,2214200,1699500,2700600,2173100,2061100,1195900,2375400,2504600,756030,1053600,1386100,984590,1386100,984590,2401400,1934400
P26640,"Valine--tRNA ligase, EC 6.1.1.9 (Protein G7a) (Valyl-tRNA synthetase, ValRS)",VARS1,5375900,8032000,9435200,8323900,4275300,3389500,3970500,4429700,5064500,2557800,2375500,3867100,977070,1077600,806660,727570,582070,730110,4677300,5082600
P26641,"Elongation factor 1-gamma, EF-1-gamma (eEF-1B gamma)",EEF1G,21997000,19207000,30161000,22487000,12340000,9147800,15421000,12563000,17025000,13496000,18881000,16455000,8556300,9467600,9224000,7983300,9224000,7983300,15873000,13963000
P26885,"Peptidyl-prolyl cis-trans isomerase FKBP2, PPIase FKBP2, EC 5.2.1.8 (13 kDa FK506-binding protein, 13 kDa FKBP, FKBP-13) (FK506-binding protein 2, FKBP-2) (Immunophilin FKBP13) (Rotamase)",FKBP2,7277600,7538800,8794300,7226800,3131300,2818400,5486900,3536500,3986300,2691600,6089900,4907900,2289900,1961800,3169900,3619600,3169900,3619600,4411700,3267600
P27105,Stomatin (Erythrocyte band 7 integral membrane protein) (Erythrocyte membrane protein band 7.2) (Protein 7.2b),STOM,5901100,6868700,1652300,898800,1066100,918700,1169600,1512800,743020,729450,879220,5256900,866480,635080,995240,2117200,995240,2117200,2165300,1083900
P27338,"Amine oxidase [flavin-containing] B, EC 1.4.3.21, EC 1.4.3.4 (Monoamine oxidase type B, MAO-B)",MAOB,6303500,5840700,17535000,13317000,2299300,257380,2393700,2269200,6947100,4765300,13781000,10616000,7775800,7973900,8211100,9059800,8209200,9059800,3743700,2519200
P27348,14-3-3 protein theta (14-3-3 protein T-cell) (14-3-3 protein tau) (Protein HS1),YWHAQ,5251600,10095000,14862000,17330000,14235000,12413000,8380900,6787000,16344000,13076000,21438000,28120000,3540000,4328500,5111500,2433300,5111500,2433300,5784900,7056700
P27635,60S ribosomal protein L10 (Laminin receptor homolog) (Large ribosomal subunit protein uL16) (Protein QM) (Ribosomal protein L10) (Tumor suppressor QM),RPL10,3122700,2953700,7085800,5224000,3186700,3474600,4301800,3670800,3520600,3016200,12276000,8686600,5456100,4555000,4151600,4069000,4216800,4145100,8381300,5582400
P27694,"Replication protein A 70 kDa DNA-binding subunit, RP-A p70 (Replication factor A protein 1, RF-A protein 1) (Single-stranded DNA-binding protein) [Cleaved into: Replication protein A 70 kDa DNA-binding subunit, N-terminally processed ]",RPA1,3635000,2954400,6243400,4117600,0,949920,2741600,1200500,858740,835030,1684700,1695200,1566600,540950,393790,1263700,393790,1263700,551250,480220
P27695,"DNA-(apurinic or apyrimidinic site) endonuclease, EC 3.1.11.2 (APEX nuclease, APEN) (Apurinic-apyrimidinic endonuclease 1, AP endonuclease 1, APE-1) (REF-1) (Redox factor-1) [Cleaved into: DNA-(apurinic or apyrimidinic site) endonuclease, mitochondrial ]",APEX1,8252200,6782600,11971000,10043000,4119000,3313300,7396000,6632300,5861300,4105200,12540000,12436000,6298300,7118400,5733800,5368300,5733800,5368300,7357800,5649000
P27797,"Calreticulin (CRP55) (Calregulin) (Endoplasmic reticulum resident protein 60, ERp60) (HACBP) (grp60)",CALR,17705000,15642000,34825000,29266000,24108000,19893000,21446000,21279000,17628000,13176000,71128000,75616000,28465000,25768000,30708000,35787000,30708000,35787000,28163000,22723000
P27824,Calnexin (IP90) (Major histocompatibility complex class I antigen-binding protein p88) (p90),CANX,9220300,9057300,17752000,13953000,8299300,6176200,8449200,5793600,21740000,17284000,13098000,14616000,9281100,11544000,11532000,11130000,11532000,11130000,7954600,6154900
P28062,"Proteasome subunit beta type-8, EC 3.4.25.1 (Low molecular mass protein 7) (Macropain subunit C13) (Multicatalytic endopeptidase complex subunit C13) (Proteasome component C13) (Proteasome subunit beta-5i) (Really interesting new gene 10 protein)",PSMB8,2026400,1132700,14746000,9438900,3322600,2622800,2569500,2848400,2634900,2357800,15717000,12572000,6803900,7585800,6264300,4703900,6264300,4703900,8003300,4956600
P28065,"Proteasome subunit beta type-9, EC 3.4.25.1 (Low molecular mass protein 2) (Macropain chain 7) (Multicatalytic endopeptidase complex chain 7) (Proteasome chain 7) (Proteasome subunit beta-1i) (Really interesting new gene 12 protein)",PSMB9,1977800,1650500,9028300,8061400,2956800,2356800,5747300,4148300,1403000,1736700,21350000,10569000,8137100,7665400,4101600,4467900,4101600,4467900,9211100,7315900
P28066,Proteasome subunit alpha type-5 (Macropain zeta chain) (Multicatalytic endopeptidase complex zeta chain) (Proteasome zeta chain),PSMA5,18845000,18553000,68582000,60231000,23158000,18824000,13631000,11873000,23048000,17281000,62290000,50563000,21075000,24194000,24104000,23370000,24104000,23370000,24213000,21419000
P28070,"Proteasome subunit beta type-4 (26 kDa prosomal protein, HsBPROS26, PROS-26) (Macropain beta chain) (Multicatalytic endopeptidase complex beta chain) (Proteasome beta chain) (Proteasome chain 3, HsN3)",PSMB4,15915000,20700000,14766000,14395000,9951000,8173700,5642200,4022400,6264400,3701100,25008000,18912000,7669200,7803800,7878500,7627100,7878500,7627100,10166000,7561800
P28072,"Proteasome subunit beta type-6, EC 3.4.25.1 (Macropain delta chain) (Multicatalytic endopeptidase complex delta chain) (Proteasome delta chain) (Proteasome subunit Y)",PSMB6,10184000,8628800,14808000,11103000,7830200,9048900,5838800,4372000,5278800,4344300,6374300,5598600,2805700,2939300,4986500,3311800,4986500,3311800,6720300,3912500
P28074,"Proteasome subunit beta type-5, EC 3.4.25.1 (Macropain epsilon chain) (Multicatalytic endopeptidase complex epsilon chain) (Proteasome chain 6) (Proteasome epsilon chain) (Proteasome subunit MB1) (Proteasome subunit X)",PSMB5,931850,1740000,6203700,2967300,2934800,2090400,566230,657660,1949000,875340,612160,1014600,452900,254600,465320,294770,465320,294770,601220,359260
P28161,"Glutathione S-transferase Mu 2, EC 2.5.1.18 (GST class-mu 2) (GSTM2-2)",GSTM2,1334100,1652600,9256100,10087000,2265400,1809300,1573800,1670700,2338300,1946900,9879400,7574700,3491600,2977800,4613000,3154400,4613000,3154400,3080900,3356400
P28288,"ATP-binding cassette sub-family D member 3, EC 3.1.2.-, EC 7.6.2.- (70 kDa peroxisomal membrane protein, PMP70)",ABCD3,6491700,4543700,8170800,5983600,2382100,2429700,3727800,3439500,7908100,3443000,2127400,1044900,1373000,1483300,1284200,1351200,1284200,1351200,3192200,3638000
P28331,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial, EC 7.1.1.2 (Complex I-75kD, CI-75kD)",NDUFS1,2602900,2464200,4800800,3945000,2568300,1841800,3817300,2648700,7895100,4764600,4519500,5099000,2751500,2553300,3375800,3370600,3375800,3351800,2849600,2148200
P28482,"Mitogen-activated protein kinase 1, MAP kinase 1, MAPK 1, EC 2.7.11.24 (ERT1) (Extracellular signal-regulated kinase 2, ERK-2) (MAP kinase isoform p42, p42-MAPK) (Mitogen-activated protein kinase 2, MAP kinase 2, MAPK 2)",MAPK1,6675700,5476200,8054500,7840800,4248000,1408600,3075800,1056800,1293700,1096400,4106200,3660600,1407900,1493800,1287300,1391800,1287300,1391800,2914100,844610
P28838,"Cytosol aminopeptidase, EC 3.4.11.1 (Cysteinylglycine-S-conjugate dipeptidase, EC 3.4.13.23) (Leucine aminopeptidase 3, LAP-3) (Leucyl aminopeptidase) (Peptidase S) (Proline aminopeptidase, EC 3.4.11.5) (Prolyl aminopeptidase)",LAP3,23107000,17391000,33287000,26449000,8562500,6822400,12841000,10334000,9603900,9567300,30783000,28121000,15641000,15367000,16376000,14428000,16376000,14428000,15625000,12205000
P29034,Protein S100-A2 (CAN19) (Protein S-100L) (S100 calcium-binding protein A2),S100A2,733500,1763400,4148800,2186800,4540500,3654200,8359700,6748800,8538000,9492600,2651000,2660900,2058800,2643000,2890400,1941500,2890400,1941500,7030300,7572400
P29218,"Inositol monophosphatase 1, IMP 1, IMPase 1, EC 3.1.3.25 (D-galactose 1-phosphate phosphatase, EC 3.1.3.94) (Inositol-1(or 4)-monophosphatase 1) (Lithium-sensitive myo-inositol monophosphatase A1)",IMPA1,8485700,9167600,16738000,12924000,3443700,2683800,3952500,3032200,4786000,4261000,8247700,9855900,4383800,4331300,5080500,4853900,5080500,4853900,3473900,2603600
P29401,"Transketolase, TK, EC 2.2.1.1",TKT,98774000,85962000,63758000,48040000,36995000,29321000,30153000,26272000,32521000,31423000,35416000,28988000,12004000,11708000,13019000,12552000,13019000,12552000,25678000,21941000
P29508,"Serpin B3 (Protein T4-A) (Squamous cell carcinoma antigen 1, SCCA-1)",SERPINB3,240170000,199670000,358940000,271209984,385310016,294400000,354620000,299950016,336320000,248620000,837920000,709000000,189870000,195880000,324340000,297969984,324340000,297969984,431769984,329220000
P29692,"Elongation factor 1-delta, EF-1-delta (Antigen NY-CO-4)",EEF1D,21678000,13579000,31384000,26375000,10342000,7562800,18286000,11134000,15866000,13759000,17064000,17574000,4852200,5494000,5878800,5583400,5878800,5583400,8201000,6838000
P30038,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial, P5C dehydrogenase, EC 1.2.1.88 (Aldehyde dehydrogenase family 4 member A1) (L-glutamate gamma-semialdehyde dehydrogenase)",ALDH4A1,1872900,1656000,1502000,1532200,756190,598780,1345200,769920,1639700,1567600,2478100,2191900,1424200,1463000,1252300,1173200,1252300,1173200,1212500,0
P30040,"Endoplasmic reticulum resident protein 29, ERp29 (Endoplasmic reticulum resident protein 28, ERp28) (Endoplasmic reticulum resident protein 31, ERp31)",ERP29,10488000,7288300,13222000,12067000,5355800,4089500,3637900,2787500,6087400,5172800,11870000,9070200,4920800,4669800,7247800,7548400,7247800,7548400,4071300,2994400
P30041,"Peroxiredoxin-6, EC 1.11.1.27 (1-Cys peroxiredoxin, 1-Cys PRX) (24 kDa protein) (Acidic calcium-independent phospholipase A2, aiPLA2, EC 3.1.1.4) (Antioxidant protein 2) (Glutathione-dependent peroxiredoxin) (Liver 2D page spot 40) (Lysophosphatidylcholine acyltransferase 5, LPC acyltransferase 5, LPCAT-5, Lyso-PC acyltransferase 5, EC 2.3.1.23) (Non-selenium glutathione peroxidase, NSGPx) (Red blood cells page spot 12)",PRDX6,35404000,32141000,75784000,58299000,23090000,16274000,19837000,16247000,37548000,33153000,39930000,35462000,27813000,28090000,12723000,11908000,12362000,11935000,22880000,21951000
P30043,"Flavin reductase (NADPH), FR, EC 1.5.1.30 (Biliverdin reductase B, BVR-B, EC 1.3.1.24) (Biliverdin-IX beta-reductase) (Green heme-binding protein, GHBP) (NADPH-dependent diaphorase) (NADPH-flavin reductase, FLR)",BLVRB,10090000,6514700,26814000,23982000,14161000,12751000,15582000,10172000,9570400,9840300,37691000,29766000,7269400,4143800,1292900,1731200,1292900,1731200,7267800,3952000
P30044,"Peroxiredoxin-5, mitochondrial, EC 1.11.1.24 (Alu corepressor 1) (Antioxidant enzyme B166, AOEB166) (Liver tissue 2D-page spot 71B) (PLP) (Peroxiredoxin V, Prx-V) (Peroxisomal antioxidant enzyme) (TPx type VI) (Thioredoxin peroxidase PMP20) (Thioredoxin-dependent peroxiredoxin 5)",PRDX5,161130000,141810000,363900000,295630016,50453000,39305000,35035000,28151000,197420000,200150000,86124000,77567000,55846000,61553000,21944000,18786000,22261000,18786000,48775000,36778000
P30046,"D-dopachrome decarboxylase, EC 4.1.1.84 (D-dopachrome tautomerase) (Phenylpyruvate tautomerase II)",DDT,2166100,5336600,8580900,8532900,0,782690,1508800,1444700,2253400,4685100,3290300,2694200,1027100,1029300,793260,507220,602310,782790,1089500,1118200
P30048,"Thioredoxin-dependent peroxide reductase, mitochondrial, EC 1.11.1.24 (Antioxidant protein 1, AOP-1) (HBC189) (Peroxiredoxin III, Prx-III) (Peroxiredoxin-3) (Protein MER5 homolog) (Thioredoxin-dependent peroxiredoxin 3)",PRDX3,16864000,13529000,28700000,23650000,8265000,7104700,11417000,10534000,25128000,22027000,34455000,34108000,22708000,20170000,24741000,17864000,24741000,17864000,16294000,12282000
P30049,"ATP synthase subunit delta, mitochondrial (ATP synthase F1 subunit delta) (F-ATPase delta subunit)",ATP5F1D,757170,0,8616500,6283500,1985000,1016100,1028000,823350,8686300,10474000,22747000,21360000,7267500,7692900,9030500,8003400,9030500,8003400,7313800,4655700
P30050,60S ribosomal protein L12 (Large ribosomal subunit protein uL11),RPL12,15619000,12166000,12783000,10505000,7600700,5364300,6694100,5670200,9581300,7234300,14152000,12955000,7314700,8157700,8193500,8137700,8193500,8137700,11302000,8722100
P30084,"Enoyl-CoA hydratase, mitochondrial, mECH, mECH1, EC 4.2.1.17, EC 5.3.3.8 (Enoyl-CoA hydratase 1, ECHS1) (Short-chain enoyl-CoA hydratase, SCEH)",ECHS1,4248300,3035800,10661000,7492400,4412600,3526200,3646000,3061600,9069400,15625000,10723000,13475000,5950200,5692700,8152000,6601200,8152000,6614000,7972900,6329100
P30085,"UMP-CMP kinase, EC 2.7.4.14 (Deoxycytidylate kinase, CK, dCMP kinase) (Nucleoside-diphosphate kinase, EC 2.7.4.6) (Uridine monophosphate/cytidine monophosphate kinase, UMP/CMP kinase, UMP/CMPK)",CMPK1,20894000,16441000,44036000,32355000,13898000,9170700,18992000,15667000,16376000,14183000,22146000,23679000,5106500,4966000,2833900,2728400,2833900,2728400,6521700,5979900
