Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74
P01591,Immunoglobulin J chain (Joining chain of multimeric IgA and IgM),JCHAIN,68899000,7681500,138540000,11905000,9442900,7510000,24336000,84973000,25014000,287920,39790000,17266000,9059900,18376000,34532000,38723000,11549000,228130000,15435000,61368000,10733000,17877000,108130000,18466000,59340000,47069000,48095000,15738000,12748000,10360000,33857000,47967000,34427000,25804000,15147000,7873600,49366000,7568700,11418000,216900000,20017000,42615000,13814000,26886000,52129000,11958000,4585700,15093000,0,17588000,14634000,9703200,7402200,25616000,80720000,10077000,2087300,13656000,37496000,29518000,7034200,43225000,28494000,23005000,74536000,20527000,6357500,8154500,10559000,15991000,104440000,6739500,14297000,14554000
P01619,Immunoglobulin kappa variable 3-20 (Ig kappa chain V-III region B6) (Ig kappa chain V-III region GOL) (Ig kappa chain V-III region HAH) (Ig kappa chain V-III region HIC) (Ig kappa chain V-III region IARC/BL41) (Ig kappa chain V-III region NG9) (Ig kappa chain V-III region SIE) (Ig kappa chain V-III region Ti) (Ig kappa chain V-III region WOL),IGKV3-20,3595500,0,30643000,5860900,0,0,7067800,13755000,1190600,0,0,1019100,1741600,0,4113100,0,7424700,15825000,2365500,28449000,724310,2008100,34625000,1978300,1070300,9954100,2280400,587230,980910,0,1530200,26991000,5972900,739450,0,5579100,999010,6624800,2145500,1052600,31646000,1709300,0,539300,9250200,0,0,2357500,0,1986100,5111100,617950,208110,2029200,24678000,3546400,0,4465700,19988000,25686000,11973000,1482200,19621000,9898900,4420900,827790,2372500,20679000,0,16681000,62799000,0,15207000,3686000
P01624,Immunoglobulin kappa variable 3-15 (Ig kappa chain V-III region CLL) (Ig kappa chain V-III region POM),IGKV3-15,3277800,1479700,37930000,2445300,1655400,1903900,9928100,20825000,0,0,4332800,2391200,0,0,5522800,4336300,1578300,11288000,1226000,31198000,3403600,1632400,15857000,1947500,3702900,6210600,1827600,1063700,1741000,0,0,27810000,3057800,3653600,2546000,3924400,3965600,0,5161500,6049500,7040400,2278400,0,2005400,5743100,1421100,0,1922000,0,0,5944600,0,0,916000,5369200,52770000,0,3805600,3893700,14249000,5425000,4108300,6095500,7408900,6216100,1888300,2650700,2556100,0,6643400,33980000,1262200,0,4034900
P01834,Immunoglobulin kappa constant (Ig kappa chain C region) (Ig kappa chain C region AG) (Ig kappa chain C region CUM) (Ig kappa chain C region EU) (Ig kappa chain C region OU) (Ig kappa chain C region ROY) (Ig kappa chain C region TI),IGKC,66500000,53227000,449140000,77981000,84169000,13569000,171800000,566419968,9103100,3299500,78272000,36461000,104820000,13899000,92801000,71875000,24580000,159580000,13057000,676700032,30228000,29731000,320100000,30792000,49743000,166970000,25165000,23514000,41268000,19566000,65134000,924600000,59515000,42421000,22383000,75605000,48191000,129700000,76596000,170610000,326580000,36257000,36428000,48748000,349400000,39670000,50320000,16665000,42018000,87797000,57613000,28862000,10531000,24150000,416860000,103160000,16557000,163800000,246060000,439900000,200630000,29078000,251850000,478220000,159610000,51866000,57954000,127550000,28776000,248200000,1158200064,12134000,242490000,121310000
P01857,Immunoglobulin heavy constant gamma 1 (Ig gamma-1 chain C region) (Ig gamma-1 chain C region EU) (Ig gamma-1 chain C region KOL) (Ig gamma-1 chain C region NIE),IGHG1,164550000,88826000,743560000,114660000,149700000,12813000,220040000,283929984,12476000,0,44345000,19400000,129020000,10083000,114930000,180780000,33047000,276080000,13749000,1162000000,36203000,65668000,486120000,21859000,42519000,231120000,45185000,55053000,73988000,13987000,63343000,931169984,122920000,40580000,28514000,95698000,53663000,209910000,81019000,82856000,316750016,32047000,104280000,77755000,313569984,47841000,46463000,25831000,56786000,141220000,42048000,37988000,16872000,30098000,801580032,115650000,17743000,145980000,223120000,649420032,442969984,34343000,436929984,441630016,78462000,92657000,93823000,66298000,60334000,277280000,1800300032,41185000,378680000,235780000
P01859,Immunoglobulin heavy constant gamma 2 (Ig gamma-2 chain C region) (Ig gamma-2 chain C region DOT) (Ig gamma-2 chain C region TIL) (Ig gamma-2 chain C region ZIE),IGHG2,43933000,42664000,180910000,58580000,101640000,4315400,109510000,370240000,5908500,0,19735000,30067000,45352000,4462900,72169000,32408000,18966000,108580000,10622000,168120000,18305000,24406000,219700000,10525000,18274000,28234000,28281000,10848000,32855000,10942000,32629000,1145900032,43085000,11588000,3796800,55965000,46476000,126830000,36555000,60106000,75297000,2751900,82962000,24441000,173860000,27045000,17580000,4260100,10152000,18977000,29780000,20333000,4456000,12695000,405689984,35792000,2691700,66180000,59432000,288200000,131390000,10415000,94025000,316560000,23092000,24262000,42591000,34759000,8685700,104240000,693400000,13701000,99057000,124030000
P01860,Immunoglobulin heavy constant gamma 3 (HDC) (Heavy chain disease protein) (Ig gamma-3 chain C region),IGHG3,27937000,12165000,166510000,20998000,16711000,8812100,60208000,306190016,10394000,0,44546000,49935000,39071000,12381000,18944000,93254000,20104000,58335000,21812000,477220000,6727800,13907000,115930000,18988000,43783000,13543000,17902000,18947000,26383000,1250500,7617900,489329984,12932000,15302000,1872700,21976000,19820000,71246000,25720000,113240000,120690000,29282000,28902000,6757500,73260000,5853100,14083000,881170,11540000,16550000,17613000,21414000,1743600,10017000,210780000,31185000,2821600,32620000,45276000,168440000,85129000,22696000,90887000,49110000,86378000,14784000,15731000,16050000,6143800,26027000,839020032,588230,38100000,21277000
P01861,Immunoglobulin heavy constant gamma 4 (Ig gamma-4 chain C region),IGHG4,12391000,26695000,140340000,7612900,3812600,3669900,50237000,38130000,9056600,3676200,41113000,2625400,13557000,1197000,5253400,30385000,3356200,10364000,759200,405660000,7747400,755950,147480000,2349800,8151100,6853700,3556700,2154300,6275900,2681700,3715700,93135000,4835800,13739000,2519500,13034000,7642900,20358000,3111200,6762000,9889400,5592700,6755600,3688800,89855000,4251200,1541900,713830,3390400,0,6911100,2917000,2683600,3541300,77203,4627600,819380,0,15688000,100500000,80891000,2037600,26307000,58143000,7959200,30080000,8487300,16932000,1027700,62987000,554249984,0,63975000,31499000
P01871,Immunoglobulin heavy constant mu (Ig mu chain C region) (Ig mu chain C region BOT) (Ig mu chain C region GAL) (Ig mu chain C region OU),IGHM,186040000,17443000,327720000,49362000,117600000,51035000,95620000,637480000,30735000,27596000,86929000,44880000,20783000,17730000,128840000,101980000,22832000,583649984,45695000,574019968,67672000,32093000,689030016,68768000,97339000,392889984,51648000,62291000,47506000,40773000,194170000,307460000,72666000,88793000,43852000,99623000,119360000,24938000,128480000,426750016,165740000,91971000,14710000,53601000,271640000,25843000,51359000,36572000,68032000,107150000,145480000,52957000,12984000,55623000,191300000,80828000,34919000,134140000,270860000,218050000,66359000,102370000,161440000,144060000,214070000,80374000,24703000,79040000,28620000,97916000,782129984,13185000,155500000,66193000
P01876,Immunoglobulin heavy constant alpha 1 (Ig alpha-1 chain C region) (Ig alpha-1 chain C region BUR) (Ig alpha-1 chain C region TRO),IGHA1,314100000,136380000,866040000,131010000,232380000,80343000,457980000,1072400000,57343000,41219000,629800000,186020000,107520000,111270000,131700000,261050000,51385000,619960000,50747000,824640000,207030000,152920000,841830016,123530000,296190016,139030000,411049984,96164000,299060000,40055000,105700000,712540032,248910000,328360000,46123000,74786000,369800000,146300000,90471000,1079100032,649310016,242510000,63986000,190560000,820249984,272400000,29085000,55455000,201370000,155390000,54202000,57683000,66941000,124340000,1464999936,181050000,17449000,260990000,280300000,651030016,177470000,56059000,407900000,251790000,744409984,97451000,135220000,95166000,198150000,433860000,953649984,28439000,165070000,339580000
P01877,Immunoglobulin heavy constant alpha 2 (Ig alpha-2 chain C region) (Ig alpha-2 chain C region BUT) (Ig alpha-2 chain C region LAN),IGHA2,0,7244300,5959900,6960100,16319000,635720,41155000,84981000,2411100,1864400,31075000,4974300,2850800,6375700,4711200,10987000,3479400,79360000,3254300,29685000,6568600,14890000,95036000,649810,9531700,7300700,28824000,3408300,32707000,1922200,10952000,50511000,11143000,20276000,7743300,3868400,58026000,18665000,4118500,61979000,34053000,5210700,15671000,10798000,103690000,29752000,1837200,9727600,18961000,9294500,799650,7185600,3920500,5780600,148210000,11747000,0,15299000,57424000,71561000,3250100,3818000,21284000,36764000,30967000,5782500,0,5860500,5531300,31266000,41763000,0,9898200,17494000
P02042,Hemoglobin subunit delta (Delta-globin) (Hemoglobin delta chain),HBD,5080900,42053000,20270000,33285000,2172100,1816300,13695000,12245000,37829000,2026800,4688300,15106000,9141400,9724200,164120000,1255900,29523000,17852000,4420200,9630000,273920,5566200,46865000,3407300,5418200,221280000,9018300,13695000,18359000,333310016,70531000,18805000,2436200,5254300,25370000,868750,5694100,166630000,29659000,11908000,1713400064,20169000,14512000,6987200,46041000,16566000,13463000,46894000,5078400,9494300,17974000,52508000,2002900,98714000,981409984,494960000,21951000,6394800,80889000,257200000,125170000,144480000,7621800,2206800,16025000,9810500,25998000,9064100,12922000,29243000,1447400,3566600,101880000,14201000
P02647,"Apolipoprotein A-I, Apo-AI, ApoA-I (Apolipoprotein A1) [Cleaved into: Proapolipoprotein A-I, ProapoA-I; Truncated apolipoprotein A-I (Apolipoprotein A-I(1-242)) ]",APOA1,139250000,286080000,985230016,1338700032,2232499968,1452400000,355080000,6956899840,45021000,835619968,386249984,2984399872,1007699968,320950016,512220000,334209984,822169984,1529200000,84530000,1097799936,3202899968,633420032,948040000,630950016,445920000,1374700032,211150000,568899968,1545200000,1722899968,4104900096,1550599936,388440000,2023500032,888030016,306760000,351910016,1316300032,4408399872,196690000,1005600000,678969984,242360000,527870016,1575399936,397820000,588899968,1498400000,1180199936,326209984,2848900096,2448800000,756649984,450000000,2605799936,1865799936,309710016,1327200000,2883000064,1624400000,1868700032,268070000,2179300096,1105100032,1274300032,976969984,1098400000,197080000,505840000,1261100032,1484000000,803640000,3009600000,1675100032
P02649,"Apolipoprotein E, Apo-E",APOE,201410000,422889984,204460000,65634000,71018000,85796000,41612000,300580000,134820000,7770000,24033000,102160000,203330000,25785000,51877000,28910000,119910000,102680000,43399000,161880000,220440000,62741000,159310000,53118000,51288000,262570000,73238000,78239000,143260000,352800000,260810000,97366000,177110000,96873000,117260000,33045000,64734000,128140000,248020000,39306000,251800000,35941000,41022000,68214000,75995000,181660000,46308000,181800000,94462000,32439000,463700000,205110000,179260000,88969000,538360000,371310016,23814000,374520000,482360000,955849984,252460000,196610000,372590016,155100000,120090000,102060000,52405000,22646000,25897000,86420000,77508000,59680000,153950000,53457000
P02652,"Apolipoprotein A-II, Apo-AII, ApoA-II (Apolipoprotein A2) [Cleaved into: Proapolipoprotein A-II, ProapoA-II; Truncated apolipoprotein A-II (Apolipoprotein A-II(1-76)) ]",APOA2,91722000,62777000,59208000,756569984,852000000,912099968,374310016,3863600128,84901000,635840000,549939968,1197100032,592350016,801120000,225520000,503260000,307480000,619409984,18726000,105430000,288649984,709640000,468430016,449240000,770870016,203180000,428160000,1462300032,944009984,281640000,1003600000,299280000,335700000,247970000,561340032,78690000,266240000,120920000,501369984,164250000,212360000,692190016,686230016,115680000,699169984,140690000,65632000,653420032,54131000,22815000,274249984,446740000,448900000,69775000,589510016,140960000,27117000,201510000,546550016,453540000,468460000,343710016,365489984,208030000,1551500032,1716000000,494990016,97543000,136240000,729590016,526760000,309440000,660720000,1263699968
P02654,"Apolipoprotein C-I, Apo-CI, ApoC-I (Apolipoprotein C1) [Cleaved into: Truncated apolipoprotein C-I ]",APOC1,58320000,24126000,8769400,17146000,124480000,27136000,36482000,615680000,8787400,7515600,21542000,93141000,26420000,26878000,5534500,12521000,32098000,14795000,5130100,55554000,75280000,41020000,51767000,24701000,19460000,82515000,4781700,45733000,40208000,111870000,98841000,21473000,33133000,55132000,26416000,3352600,16635000,28761000,111510000,6951700,23387000,36124000,10134000,10675000,12122000,24521000,6604500,78805000,8202500,2030500,169550000,53248000,30819000,46683000,40474000,94566000,8582000,14581000,273950016,160620000,22618000,43939000,47474000,4191500,55336000,91043000,10308000,12974000,4124700,73600000,33627000,20461000,44008000,23432000
P02655,"Apolipoprotein C-II, Apo-CII, ApoC-II (Apolipoprotein C2) [Cleaved into: Proapolipoprotein C-II, ProapoC-II ]",APOC2,62101000,57448000,35959000,59925000,36578000,11439000,36809000,89338000,5389900,2562600,5754900,65875000,13869000,41237000,66218000,5156800,35653000,33796000,11076000,96535000,119930000,74582000,11428000,49744000,9160300,403300000,22161000,55854000,38375000,399289984,136530000,38874000,88843000,82640000,116150000,1111400,33157000,75595000,129220000,30477000,49597000,48430000,49571000,58990000,121130000,143430000,21003000,218140000,14701000,2167500,158310000,174010000,138420000,64481000,97544000,139550000,3617600,90180000,221830000,97956000,36870000,247580000,122360000,18361000,115820000,120840000,45440000,8691700,34085000,155240000,15959000,46158000,173050000,37449000
P02656,"Apolipoprotein C-III, Apo-CIII, ApoC-III (Apolipoprotein C3)",APOC3,1141100032,296880000,152630000,288000000,192160000,271950016,595889984,1545900032,188410000,38397000,302540000,485870016,372740000,988819968,468510016,224930000,761699968,339920000,74789000,409000000,597209984,641009984,153590000,738129984,111960000,996460032,585800000,443009984,432280000,1708400000,1768899968,182280000,714000000,1360000000,1438499968,46214000,149650000,343980000,336040000,170780000,310950016,541939968,378190016,349220000,474640000,882870016,44224000,483070016,52190000,29148000,399180000,1118800000,2411699968,199040000,388569984,974489984,67789000,300969984,798550016,249790000,294609984,792790016,579209984,106640000,1441400064,721859968,381180000,41385000,159790000,417769984,97143000,259310000,335310016,322620000
P02671,Fibrinogen alpha chain [Cleaved into: Fibrinopeptide A; Fibrinogen alpha chain ],FGA,414500000,303360000,297600000,560880000,209220000,278540000,229550000,1515299968,73795000,181290000,314630016,245100000,535360000,548390016,271070016,261970000,390560000,385910016,90115000,703009984,328110016,342640000,357140000,385700000,300569984,717260032,270809984,547600000,337760000,191610000,927609984,978230016,1602000000,315460000,484870016,153990000,423209984,416500000,2286000128,915040000,2266500096,622030016,959059968,260090000,563769984,493060000,265040000,261960000,416020000,786169984,172020000,508649984,439929984,203060000,1650899968,1429200000,154860000,727230016,1792999936,1371299968,2433100032,1848700032,1908899968,2798200064,967480000,371160000,388790016,164970000,149070000,601950016,923230016,161470000,1072899968,243010000
P02675,Fibrinogen beta chain [Cleaved into: Fibrinopeptide B; Fibrinogen beta chain ],FGB,215360000,167380000,152120000,233570000,246950000,207530000,110830000,1307200000,26777000,16513000,78799000,122430000,582409984,86220000,121670000,101470000,77586000,147200000,25599000,570860032,245510000,190110000,373729984,200550000,82396000,637769984,137340000,292940000,226170000,144840000,498529984,1122499968,1300400000,235100000,213340000,177600000,267050000,540790016,1886099968,269729984,1552600064,229450000,354249984,181360000,336920000,372550016,276169984,116360000,357649984,639240000,181800000,479960000,281180000,69971000,2339099904,1249200000,146180000,815110016,1252400000,1292199936,2246599936,400140000,1999000064,2049600000,550000000,267260000,201650000,169980000,171500000,510030016,913550016,87364000,1035500032,224730000
