Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30
O95399,Urotensin-2 (Urotensin II) (U-II) (UII),UTS2 UNQ525/PRO1068,0.541641005,0.610669268,0.578077168,0.644924813,0.657193388,0.633090022,0.618577272,0.554559675,0.577100906,0.579956344,0.583288379,0.57006412,0.56837014,0.661315411,0.598782745,0.561668233,0.577689268,0.645005131,0.545435118,0.556230832,0.544906647,0.570950754,0.562966668,0.540946105,0.56900671,0.673139498,0.507078128,0.547951595,0.524705274,0.607803873
O95716,Ras-related protein Rab-3D,RAB3D GOV RAB16,0.601842834,0.561927441,0.586382697,0.567190345,0.594232786,0.632977344,0.58728951,0.554444757,0.536878845,0.574935224,0.56975687,0.585338811,0.567318455,0.532358551,0.569096653,0.590911454,0.600266344,0.596640583,0.577279132,0.574484016,0.596155854,0.601790975,0.578487304,0.600793638,0.551871013,0.594755019,0.568877936,0.544534777,0.602471355,0.554466828
O95994,Anterior gradient protein 2 homolog (AG-2) (hAG-2) (HPC8) (Secreted cement gland protein XAG-2 homolog),AGR2 AG2 UNQ515/PRO1030,0.606396192,0.617575828,0.588551158,0.546545589,0.538700396,0.577162762,0.628569271,0.626123555,0.678913309,0.577278261,0.474913298,0.624513876,0.5585333,0.538410985,0.699237,0.5138321,0.673430942,0.667009484,0.48196112,0.577883218,0.54918963,0.582060999,0.567102601,0.538873312,0.645441196,0.526043755,0.65142497,0.544073322,0.55138108,0.570204434
P00338,L-lactate dehydrogenase A chain (LDH-A) (EC 1.1.1.27) (Cell proliferation-inducing gene 19 protein) (LDH muscle subunit) (LDH-M) (Renal carcinoma antigen NY-REN-59),LDHA PIG19,0.596034008,0.555550582,0.59831104,0.604375464,0.602426923,0.633928341,0.614750592,0.552128852,0.589510743,0.570353157,0.552261692,0.569389009,0.533336099,0.589597947,0.480963119,0.575265747,0.599744401,0.58675844,0.571772246,0.5799953,0.574522474,0.601508908,0.585056081,0.575771137,0.585355199,0.615537592,0.570425177,0.462050719,0.496171432,0.408434386
P00352,"Aldehyde dehydrogenase 1A1 (EC 1.2.1.19) (EC 1.2.1.28) (EC 1.2.1.3) (EC 1.2.1.36) (3-deoxyglucosone dehydrogenase) (ALDH-E1) (ALHDII) (Aldehyde dehydrogenase family 1 member A1) (Aldehyde dehydrogenase, cytosolic) (Retinal dehydrogenase 1) (RALDH 1) (RalDH1)",ALDH1A1 ALDC ALDH1 PUMB1,0.494776322,0.599327046,0.62178323,0.639032102,0.647536517,0.626842517,0.599675119,0.589482947,0.561541575,0.596226152,0.531731067,0.618095903,0.509636314,0.618550015,0.65830892,0.53725517,0.571579666,0.574918173,0.500252798,0.577883218,0.547452304,0.481767129,0.563851796,0.575363656,0.575460568,0.603973293,0.580455966,0.546468471,0.56348923,0.559842977
P00390,"Glutathione reductase, mitochondrial (GR) (GRase) (EC 1.8.1.7)",GSR GLUR GRD1,0.600285967,0.567420729,0.586223098,0.572789829,0.581300965,0.600067167,0.558571136,0.526788854,0.541749908,0.566590739,0.465249416,0.577883218,0.535245228,0.572145625,0.566393712,0.608977238,0.581989974,0.598027936,0.576137745,0.57947846,0.584753892,0.593444333,0.581077103,0.591745956,0.563124868,0.57310438,0.55969376,0.54861942,0.55546122,0.553811192
P00441,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1) (hSod1),SOD1,0.589484606,0.622098943,0.588548586,0.668916788,0.626179894,0.697524268,0.635773331,0.478173479,0.601445102,0.496752659,0.518182465,0.607572834,0.586341915,0.658344267,0.599744069,0.510355276,0.578033814,0.597925132,0.478883978,0.523260421,0.538226038,0.553396101,0.530517833,0.519724521,0.577732622,0.605160556,0.505382945,0.269994692,0.501548922,0.400341766
P00450,Ceruloplasmin (EC 1.16.3.1) (Ferroxidase),CP,0.498720658,0.590348979,0.546614084,0.633874864,0.578170762,0.58949867,0.575120835,0.569880832,0.551726142,0.698179548,0.668428283,0.62163699,0.594006269,0.577595675,0.657221848,0.532654848,0.571137128,0.59748832,0.63706261,0.561303068,0.520039943,0.556492534,0.527384311,0.585088067,0.620421018,0.654242365,0.588117665,0.499584574,0.532838468,0.515152742
P00491,Purine nucleoside phosphorylase (PNP) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase),PNP NP,0.664692459,0.541099066,0.537994211,0.692680296,0.63612381,0.592360455,0.518012619,0.570678359,0.567634118,0.591387844,0.498085208,0.581822866,0.514006178,0.623751519,0.525242484,0.585632827,0.517239724,0.557148064,0.538752171,0.647223044,0.536257501,0.622644159,0.577883218,0.541399097,0.535944692,0.651020393,0.596543961,0.544867668,0.589088644,0.565622488
P00558,Phosphoglycerate kinase 1 (EC 2.7.2.3) (Cell migration-inducing gene 10 protein) (Primer recognition protein 2) (PRP 2),PGK1 PGKA MIG10 OK/SW-cl.110,0.588389527,0.565327141,0.606904818,0.587075564,0.577322735,0.622275178,0.635443596,0.564938827,0.565839252,0.555367958,0.604370071,0.646225375,0.578443702,0.599268052,0.593838954,0.542727331,0.590960615,0.593695742,0.582597171,0.562248589,0.565690066,0.579958211,0.576530341,0.553328976,0.584664447,0.558420042,0.551520991,0.533344811,0.559978112,0.557063348
P00738,Haptoglobin (Zonulin) [Cleaved into: Haptoglobin alpha chain; Haptoglobin beta chain],HP,0.561185081,0.555408241,0.549122943,0.609169694,0.463802655,0.559097061,0.485809871,0.566921415,0.359167547,0.795595993,0.608040429,0.540346956,0.357137028,0.736403616,0.726734756,0.467225795,0.512134594,0.594581356,0.787490596,0.772707602,0.800231288,0.782353811,0.714217759,0.840507364,0.533737316,0.736880048,0.482134575,0.545423274,0.566052751,0.52984574
P00751,Complement factor B (EC 3.4.21.47) (C3/C5 convertase) (Glycine-rich beta glycoprotein) (GBG) (PBF2) (Properdin factor B) [Cleaved into: Complement factor B Ba fragment; Complement factor B Bb fragment],CFB BF BFD,0.530142255,0.573086665,0.566331739,0.710259857,0.605735021,0.58181934,0.680363306,0.588624382,0.581415675,0.666827648,0.559262344,0.56049408,0.5360253,0.56353488,0.619522834,0.574350761,0.599806341,0.624000977,0.566918027,0.605476642,0.546887314,0.573512317,0.555362108,0.582390527,0.694717577,0.714688964,0.592767314,0.569117811,0.54583032,0.537204432
P00918,Carbonic anhydrase 2 (EC 4.2.1.1) (Carbonate dehydratase II) (Carbonic anhydrase C) (CAC) (Carbonic anhydrase II) (CA-II) (Cyanamide hydratase CA2) (EC 4.2.1.69),CA2,0.559874727,0.577883218,0.572781283,0.62766727,0.588972579,0.591199246,0.624697578,0.608485871,0.611866446,0.560549548,0.515545827,0.639205599,0.602080344,0.577515647,0.645088892,0.542033842,0.607847558,0.590642413,0.524446191,0.540062981,0.503550981,0.554541379,0.494949155,0.519652085,0.603060008,0.606311726,0.591615439,0.513770202,0.487058741,0.558581739
P01008,Antithrombin-III (ATIII) (Serpin C1),SERPINC1 AT3 PRO0309,0.559856307,0.569268532,0.559707038,0.625269346,0.62464431,0.670458678,0.619932016,0.551011204,0.592156092,0.684356015,0.651883065,0.547801886,0.5014389,0.649950787,0.674293281,0.527619415,0.529679058,0.605827079,0.572903087,0.571261629,0.522742669,0.560596428,0.519718215,0.4860507,0.611097202,0.622002279,0.602892734,0.512520544,0.582863349,0.611197599
P01009,Alpha-1-antitrypsin (Alpha-1 protease inhibitor) (Alpha-1-antiproteinase) (Serpin A1) [Cleaved into: Short peptide from AAT (SPAAT)],SERPINA1 AAT PI PRO0684 PRO2209,0.549739641,0.589782314,0.62400077,0.618733303,0.605641137,0.615326177,0.603925584,0.540289663,0.616933532,0.627702866,0.572970876,0.56961146,0.582119578,0.537283546,0.587656874,0.572277138,0.595946637,0.602166636,0.565152566,0.562283023,0.539195994,0.560278557,0.467858756,0.484413889,0.581564405,0.611058536,0.574202032,0.528842771,0.565927535,0.586497822
P01011,Alpha-1-antichymotrypsin (ACT) (Cell growth-inhibiting gene 24/25 protein) (Serpin A3) [Cleaved into: Alpha-1-antichymotrypsin His-Pro-less],SERPINA3 AACT GIG24 GIG25,0.512733743,0.557499911,0.572862389,0.659935733,0.550308629,0.604579786,0.63749797,0.546089279,0.627417811,0.527432104,0.621675655,0.56320556,0.518958222,0.569362084,0.679362235,0.504937918,0.588364427,0.582904048,0.63019708,0.61636247,0.538509267,0.59479468,0.545627367,0.595799734,0.639705636,0.639316575,0.586149874,0.568874202,0.476256343,0.470531611
P01019,Angiotensinogen (Serpin A8) [Cleaved into: Angiotensin-1 (Angiotensin 1-10) (Angiotensin I) (Ang I); Angiotensin-2 (Angiotensin 1-8) (Angiotensin II) (Ang II); Angiotensin-3 (Angiotensin 2-8) (Angiotensin III) (Ang III) (Des-Asp[1]-angiotensin II); Angiotensin-4 (Angiotensin 3-8) (Angiotensin IV) (Ang IV); Angiotensin 1-9; Angiotensin 1-7; Angiotensin 1-5; Angiotensin 1-4],AGT SERPINA8,0.570613526,0.471509159,0.689219735,0.605996511,0.599170891,0.675335175,0.55781691,0.59184345,0.677210285,0.622772933,0.576448944,0.629137388,0.565953008,0.50264898,0.36431798,0.559858464,0.570307023,0.545954489,0.579317492,0.596366233,0.534605339,0.589150058,0.633021278,0.56849713,0.550252415,0.625354809,0.664543439,0.589851762,0.514373168,0.4877056
P01023,Alpha-2-macroglobulin (Alpha-2-M) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 5),A2M CPAMD5 FWP007,0.405312356,0.53335203,0.612366608,0.697194616,0.621747966,0.683747075,0.6057417,0.547860605,0.421075261,0.74271808,0.668352819,0.625079753,0.572892633,0.712240219,0.626276308,0.512744073,0.387359705,0.577883218,0.68929773,0.560457696,0.521848467,0.502599943,0.490192139,0.396552383,0.613536197,0.658166206,0.357364665,0.530298525,0.545925116,0.296206986
P01024,Complement C3 (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 1) [Cleaved into: Complement C3 beta chain; C3-beta-c (C3bc); Complement C3 alpha chain; C3a anaphylatoxin; Acylation stimulating protein (ASP) (C3adesArg); Complement C3b alpha' chain; Complement C3c alpha' chain fragment 1; Complement C3dg fragment; Complement C3g fragment; Complement C3d fragment; Complement C3f fragment; Complement C3c alpha' chain fragment 2],C3 CPAMD1,0.473474129,0.588852932,0.568594541,0.695057725,0.560193842,0.635745287,0.55886594,0.579386775,0.581391655,0.71264156,0.560072369,0.568280155,0.530508789,0.579064341,0.644081183,0.540137823,0.576391444,0.576702096,0.613869583,0.599463454,0.558209954,0.593760959,0.530573674,0.588333022,0.624419038,0.684418826,0.616885823,0.516914884,0.564668583,0.522183347
P01033,Metalloproteinase inhibitor 1 (Erythroid-potentiating activity) (EPA) (Fibroblast collagenase inhibitor) (Collagenase inhibitor) (Tissue inhibitor of metalloproteinases 1) (TIMP-1),TIMP1 CLGI TIMP,0.591011851,0.594938389,0.553846438,0.574545001,0.623131087,0.625084109,0.58300934,0.562989746,0.567093349,0.584414408,0.601659629,0.618768193,0.573531899,0.592818343,0.604388698,0.579930539,0.563219416,0.594516803,0.552173865,0.547786494,0.58043626,0.569006129,0.546174824,0.543645471,0.549471596,0.590846569,0.575835897,0.536986876,0.608870991,0.573411339
P01034,Cystatin-C (Cystatin-3) (Gamma-trace) (Neuroendocrine basic polypeptide) (Post-gamma-globulin),CST3,0.576563613,0.60184943,0.625208361,0.623192612,0.631784398,0.635846348,0.645591792,0.565156797,0.563189255,0.594595503,0.587031505,0.555405296,0.555742499,0.584381094,0.577303568,0.586180616,0.575891863,0.589673702,0.521276368,0.527465749,0.546061026,0.535970496,0.491280498,0.496235571,0.530342594,0.587660773,0.587577634,0.548158504,0.578462869,0.602605481
P01036,Cystatin-S (Cystatin-4) (Cystatin-SA-III) (Salivary acidic protein 1),CST4,0.623793503,0.608575956,0.665266301,0.567712868,0.53460509,0.589763645,0.754395222,0.548260395,0.530613833,0.60164739,0.649751153,0.592541835,0.716191234,0.686890098,0.55422019,0.508693075,0.668674257,0.460541603,0.544507603,0.577004118,0.714583049,0.409267104,0.453786428,0.413895927,0.654701082,0.510230734,0.626586794,0.577883218,0.487900338,0.619115311
P01042,Kininogen-1 (Alpha-2-thiol proteinase inhibitor) (Fitzgerald factor) (High molecular weight kininogen) (HMWK) (Williams-Fitzgerald-Flaujeac factor) [Cleaved into: Kininogen-1 heavy chain; T-kinin (Ile-Ser-Bradykinin); Bradykinin (Kallidin I); Lysyl-bradykinin (Kallidin II); Kininogen-1 light chain; Low molecular weight growth-promoting factor],KNG1 BDK KNG,0.550977569,0.463412474,0.573129189,0.635009315,0.552657972,0.586169331,0.584778275,0.573025261,0.561909874,0.70421265,0.579838295,0.572245442,0.499273052,0.584174574,0.596048777,0.542230239,0.583068986,0.604035772,0.632604504,0.550443087,0.567267551,0.592401444,0.542939372,0.500631903,0.618073418,0.648458681,0.582637247,0.515006362,0.520514923,0.521577809
P01591,Immunoglobulin J chain (Joining chain of multimeric IgA and IgM),JCHAIN IGCJ IGJ,0.493426266,0.57543039,0.577883218,0.697628399,0.570965083,0.52972627,0.603824357,0.62511958,0.554024291,0.653560865,0.510672068,0.623652781,0.541219875,0.569996953,0.668816307,0.586638544,0.612918545,0.61826857,0.531856771,0.591201901,0.616707182,0.536581428,0.538418619,0.602536862,0.658151105,0.669761122,0.542012933,0.565611573,0.534575303,0.533586678
P01619,Immunoglobulin kappa variable 3-20 (Ig kappa chain V-III region B6) (Ig kappa chain V-III region GOL) (Ig kappa chain V-III region HAH) (Ig kappa chain V-III region HIC) (Ig kappa chain V-III region IARC/BL41) (Ig kappa chain V-III region NG9) (Ig kappa chain V-III region SIE) (Ig kappa chain V-III region Ti) (Ig kappa chain V-III region WOL),IGKV3-20,0.522358005,0.566593812,0.576945539,0.673860079,0.57176063,0.613929321,0.661549104,0.572377784,0.577883218,0.70932056,0.567333583,0.625295151,0.591082918,0.588235528,0.62100692,0.555362904,0.491155623,0.587931971,0.559590295,0.599815924,0.573557413,0.564821918,0.528216822,0.589937888,0.62011688,0.678365437,0.613861203,0.536479557,0.574651082,0.511121616
P01833,Polymeric immunoglobulin receptor (PIgR) (Poly-Ig receptor) (Hepatocellular carcinoma-associated protein TB6) [Cleaved into: Secretory component],PIGR,0.518801196,0.500686665,0.505121248,0.706368375,0.575975085,0.515793419,0.608370953,0.580024008,0.642182758,0.606950287,0.622105166,0.638648517,0.511852444,0.567752031,0.650186928,0.491895412,0.572250586,0.672938662,0.579791352,0.586097145,0.613079762,0.494459365,0.504119015,0.565770218,0.63180149,0.633501444,0.550891972,0.596666678,0.477416764,0.347381005
P01834,Immunoglobulin kappa constant (Ig kappa chain C region) (Ig kappa chain C region AG) (Ig kappa chain C region CUM) (Ig kappa chain C region EU) (Ig kappa chain C region OU) (Ig kappa chain C region ROY) (Ig kappa chain C region TI),IGKC,0.520848558,0.57679627,0.591510893,0.665224732,0.575701273,0.625751752,0.636845427,0.57236119,0.564988196,0.670535179,0.549850825,0.614989555,0.5356893,0.578040286,0.600689382,0.57772615,0.614166295,0.594181882,0.55551789,0.582441016,0.562693242,0.568181169,0.544252793,0.588134716,0.616446978,0.673073161,0.626666116,0.52771052,0.550238392,0.536296664
P01857,Immunoglobulin heavy constant gamma 1 (Ig gamma-1 chain C region) (Ig gamma-1 chain C region EU) (Ig gamma-1 chain C region KOL) (Ig gamma-1 chain C region NIE),IGHG1,0.520837606,0.568661417,0.586379336,0.657927078,0.592999265,0.670886321,0.641181272,0.550324767,0.557592053,0.687029493,0.575686836,0.591715588,0.572595257,0.598655379,0.629097146,0.51684751,0.596960154,0.56548645,0.551738381,0.580912485,0.553209743,0.552044966,0.534099369,0.589998625,0.5800796,0.655650627,0.598548758,0.538088801,0.558471236,0.500623854
P01859,Immunoglobulin heavy constant gamma 2 (Ig gamma-2 chain C region) (Ig gamma-2 chain C region DOT) (Ig gamma-2 chain C region TIL) (Ig gamma-2 chain C region ZIE),IGHG2,0.540574469,0.569139384,0.616454653,0.652949477,0.622118483,0.640782711,0.594254691,0.587148871,0.527069428,0.67707981,0.608614106,0.645714966,0.534462003,0.565871487,0.65949025,0.514332221,0.577407658,0.539291206,0.571002795,0.559172318,0.533243709,0.566959265,0.549445625,0.584292437,0.600306835,0.645720276,0.578358779,0.49458146,0.593151065,0.478936624
P01860,Immunoglobulin heavy constant gamma 3 (HDC) (Heavy chain disease protein) (Ig gamma-3 chain C region),IGHG3,0.558786368,0.528824517,0.577883218,0.659819197,0.57955828,0.574394363,0.644736754,0.529251912,0.561612932,0.645895142,0.557981114,0.453831399,0.547555362,0.429908499,0.648604713,0.607223766,0.617678714,0.618982637,0.595053846,0.709859387,0.566794521,0.57128063,0.566135798,0.599044523,0.626108537,0.690336885,0.540933286,0.538206078,0.565729063,0.538425127
P01861,Immunoglobulin heavy constant gamma 4 (Ig gamma-4 chain C region),IGHG4,0.517042082,0.551338035,0.640305076,0.661619217,0.551668849,0.698540523,0.628088442,0.587900566,0.596356359,0.751690215,0.572507388,0.577883218,0.551259875,0.567459883,0.436335184,0.542629672,0.669898858,0.569808438,0.633513309,0.574577817,0.469287055,0.509870464,0.529322107,0.611422124,0.625009143,0.697042609,0.661108932,0.55226608,0.529129776,0.54117215
P01876,Immunoglobulin heavy constant alpha 1 (Ig alpha-1 chain C region) (Ig alpha-1 chain C region BUR) (Ig alpha-1 chain C region TRO),IGHA1,0.484376178,0.527324902,0.575755828,0.699430037,0.554097266,0.582111322,0.617777328,0.603817014,0.573529078,0.671787368,0.55336901,0.665939006,0.522439527,0.602749398,0.6828642,0.559893189,0.605211792,0.582570579,0.538170571,0.604011254,0.611871465,0.530019787,0.542766536,0.580010608,0.665670505,0.667835606,0.568306748,0.558158552,0.532097186,0.419588341
P02647,Apolipoprotein A-I (Apo-AI) (ApoA-I) (Apolipoprotein A1) [Cleaved into: Proapolipoprotein A-I (ProapoA-I); Truncated apolipoprotein A-I (Apolipoprotein A-I(1-242))],APOA1,0.554746686,0.580064052,0.564038651,0.599840733,0.603280455,0.610403396,0.602527904,0.537869586,0.518336629,0.970596019,0.446943632,0.592529094,0.507109699,0.68999487,0.857381986,0.465102969,0.557237946,0.714361427,0.812642369,0.560629617,0.521683185,0.577883218,0.419754495,0.636422679,0.589426693,0.618760352,0.563328084,0.681209591,0.445037739,0.663577383
P02652,Apolipoprotein A-II (Apo-AII) (ApoA-II) (Apolipoprotein A2) [Cleaved into: Proapolipoprotein A-II (ProapoA-II); Truncated apolipoprotein A-II (Apolipoprotein A-II(1-76))],APOA2,0.55686471,0.541524221,0.514685977,0.568196602,0.488356773,0.590582258,0.574203359,0.57097504,0.552581056,0.809765441,0.568909341,0.576881069,0.634226297,0.470631884,0.776667952,0.594469218,0.578885368,0.618222188,0.66434505,0.58146102,0.604151437,0.588134467,0.535513065,0.595920252,0.596118641,0.537848096,0.582842938,0.533616356,0.540660553,0.536617013
P02743,Serum amyloid P-component (SAP) (9.5S alpha-1-glycoprotein) [Cleaved into: Serum amyloid P-component(1-203)],APCS PTX2,0.576754161,0.575882279,0.618317151,0.766348873,0.688814702,0.674279466,0.640662234,0.532586867,0.538770754,0.62522201,0.548624191,0.6093948,0.476132464,0.605978298,0.619501593,0.546466475,0.577792487,0.631744363,0.611441416,0.507333436,0.544292661,0.577973949,0.47020088,0.518193044,0.520696427,0.703088323,0.528509344,0.503911468,0.468012297,0.528312288
P02749,Beta-2-glycoprotein 1 (APC inhibitor) (Activated protein C-binding protein) (Anticardiolipin cofactor) (Apolipoprotein H) (Apo-H) (Beta-2-glycoprotein I) (B2GPI) (Beta(2)GPI),APOH B2G1,0.569449247,0.57848411,0.602126809,0.617041398,0.563033598,0.598847959,0.557672454,0.566454912,0.5696098,0.658991374,0.573760946,0.600242738,0.523704079,0.582767183,0.665220832,0.555194627,0.598307638,0.590927343,0.581999765,0.557114128,0.568538866,0.577282327,0.546209216,0.567291116,0.599340488,0.617455102,0.597689986,0.515920534,0.579746131,0.559903104
P02750,Leucine-rich alpha-2-glycoprotein (LRG),LRG1 LRG,0.55812109,0.607342086,0.588663006,0.619603691,0.620827296,0.646818633,0.645234676,0.572971374,0.592652272,0.574440911,0.603110788,0.551744521,0.586392612,0.592473714,0.588623843,0.568248377,0.581325525,0.592083325,0.545161183,0.550472708,0.553661366,0.563637393,0.546045759,0.486544142,0.555820079,0.600198596,0.602718822,0.530486718,0.561731085,0.411215812
