Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30
P01019,Angiotensinogen (Serpin A8) [Cleaved into: Angiotensin-1 (Angiotensin 1-10) (Angiotensin I) (Ang I); Angiotensin-2 (Angiotensin 1-8) (Angiotensin II) (Ang II); Angiotensin-3 (Angiotensin 2-8) (Angiotensin III) (Ang III) (Des-Asp[1]-angiotensin II); Angiotensin-4 (Angiotensin 3-8) (Angiotensin IV) (Ang IV); Angiotensin 1-9; Angiotensin 1-7; Angiotensin 1-5; Angiotensin 1-4],AGT SERPINA8,22308000,17875000,26349000,37136000,144720000,67277000,24583000,29058000,8965500,60789000,30417000,39911000,14918000,35576000,71572000,25600000,35976000,10807000,7065900,989310,140460000,21594000,175240000,46530000,41735000,26478000,5458700,19142000,63342000,118270000
P01023,Alpha-2-macroglobulin (Alpha-2-M) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 5),A2M CPAMD5 FWP007,4337100,12245000,588230,0,1006600,25975000,11309000,51761000,104160000,169280000,72267000,9276300,5014200,3689800,3027900,681020,0,0,137650,26475000,66150000,19087000,21212000,81957000,24632000,783030,6022900,21611000,44006000,364740
P01024,Complement C3 (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 1) [Cleaved into: Complement C3 beta chain; C3-beta-c (C3bc); Complement C3 alpha chain; C3a anaphylatoxin; Acylation stimulating protein (ASP) (C3adesArg); Complement C3b alpha' chain; Complement C3c alpha' chain fragment 1; Complement C3dg fragment; Complement C3g fragment; Complement C3d fragment; Complement C3f fragment; Complement C3c alpha' chain fragment 2],C3 CPAMD1,32685000,58529000,58240000,61087000,63070000,51179000,28036000,44905000,60774000,510580000,105820000,84116000,43592000,76810000,28065000,70446000,22576000,48317000,24553000,171250000,149950000,44050000,51436000,385820000,44992000,11299000,71032000,125190000,325660000,111030000
P01033,Metalloproteinase inhibitor 1 (Erythroid-potentiating activity) (EPA) (Fibroblast collagenase inhibitor) (Collagenase inhibitor) (Tissue inhibitor of metalloproteinases 1) (TIMP-1),TIMP1 CLGI TIMP,1211200000,1528099968,928060032,924670016,987150016,2248900096,1093799936,1712300032,1487299968,1300899968,778289984,725740032,1220999936,1017699968,707340032,679400000,611009984,1920800000,1091699968,1788400000,2487000064,1272099968,799310016,1111600000,2410800128,1445100032,1538400000,745489984,1441299968,1134700032
P01034,Cystatin-C (Cystatin-3) (Gamma-trace) (Neuroendocrine basic polypeptide) (Post-gamma-globulin),CST3,509110016,538249984,432129984,364190016,352950016,311780000,313460000,516060000,494720000,582160000,181000000,199760000,268649984,228750000,112230000,121450000,277780000,450200000,661409984,441960000,1123299968,1312000000,948160000,918190016,1052899968,436780000,653489984,209130000,521260000,520569984
P01036,Cystatin-S (Cystatin-4) (Cystatin-SA-III) (Salivary acidic protein 1),CST4,30963000,14376000,396190016,58163000,43907000,117780000,844729984,293060000,529609984,136170000,54787000,91950000,823360000,6350700,12909000,6836800,93247000,22231000,179870000,63957000,112680000,1552700032,375249984,79297000,46790000,193790000,0,317110016,31731000,202610000
P01042,Kininogen-1 (Alpha-2-thiol proteinase inhibitor) (Fitzgerald factor) (High molecular weight kininogen) (HMWK) (Williams-Fitzgerald-Flaujeac factor) [Cleaved into: Kininogen-1 heavy chain; T-kinin (Ile-Ser-Bradykinin); Bradykinin (Kallidin I); Lysyl-bradykinin (Kallidin II); Kininogen-1 light chain; Low molecular weight growth-promoting factor],KNG1 BDK KNG,11015000,29490000,0,0,0,17770000,5555500,0,21490000,145510000,46491000,12555000,16415000,24500000,0,5677100,0,7793200,7926300,25966000,22184000,0,18022000,48307000,13006000,0,3137400,36882000,59852000,20970000
P01591,Immunoglobulin J chain (Joining chain of multimeric IgA and IgM),JCHAIN IGCJ IGJ,13670000,22628000,20779000,25238000,8129800,24655000,6629400,4074600,10486000,39707000,5710600,14701000,22072000,6157100,6340000,17611000,9778300,5963400,5870200,50633000,5520000,17976000,11890000,80133000,10649000,3095600,0,42720000,51401000,6713700
P01619,Immunoglobulin kappa variable 3-20 (Ig kappa chain V-III region B6) (Ig kappa chain V-III region GOL) (Ig kappa chain V-III region HAH) (Ig kappa chain V-III region HIC) (Ig kappa chain V-III region IARC/BL41) (Ig kappa chain V-III region NG9) (Ig kappa chain V-III region SIE) (Ig kappa chain V-III region Ti) (Ig kappa chain V-III region WOL),IGKV3-20,0,0,2067500,7542200,8233700,17526000,10161000,0,9710300,66855000,6151900,11678000,7685300,6686700,3731700,9977300,0,7820400,2841900,0,0,31229000,8111600,37997000,7468400,3399100,0,16138000,40825000,14607000
P01833,Polymeric immunoglobulin receptor (PIgR) (Poly-Ig receptor) (Hepatocellular carcinoma-associated protein TB6) [Cleaved into: Secretory component],PIGR,27866000,498750016,100260000,113480000,305529984,288800000,38298000,221880000,93325000,174280000,113060000,125010000,192160000,29028000,33858000,90424000,147940000,22125000,2786400,347089984,40780000,178270000,34403000,849600000,106390000,42782000,32056000,258950000,266060000,71339000
P01834,Immunoglobulin kappa constant (Ig kappa chain C region) (Ig kappa chain C region AG) (Ig kappa chain C region CUM) (Ig kappa chain C region EU) (Ig kappa chain C region OU) (Ig kappa chain C region ROY) (Ig kappa chain C region TI),IGKC,488209984,634569984,872510016,448209984,398529984,884030016,249870000,313120000,490660000,2142099968,342710016,526300000,384220000,419329984,286400000,576280000,220040000,315060000,252300000,703900032,1049400000,1252300032,608129984,1968300032,472710016,197250000,481030016,904800000,2230500096,1064800000
P01857,Immunoglobulin heavy constant gamma 1 (Ig gamma-1 chain C region) (Ig gamma-1 chain C region EU) (Ig gamma-1 chain C region KOL) (Ig gamma-1 chain C region NIE),IGHG1,209620000,455000000,751289984,357350016,401220000,691059968,509569984,535300000,771859968,3155599872,365489984,581779968,374160000,367280000,275940000,672409984,294049984,406880000,161870000,1253699968,2439899904,1519900032,634729984,1984700032,705340032,223380000,478609984,574110016,1914000000,770550016
P01859,Immunoglobulin heavy constant gamma 2 (Ig gamma-2 chain C region) (Ig gamma-2 chain C region DOT) (Ig gamma-2 chain C region TIL) (Ig gamma-2 chain C region ZIE),IGHG2,101150000,150550000,276340000,322740000,123910000,820590016,139400000,454350016,229940000,1352600064,249530000,206660000,136720000,233960000,176990000,308380000,73840000,355129984,57548000,1022000000,758569984,361430016,514809984,920849984,563430016,153660000,242230000,398020000,820659968,280560000
P01860,Immunoglobulin heavy constant gamma 3 (HDC) (Heavy chain disease protein) (Ig gamma-3 chain C region),IGHG3,65848000,79417000,77784000,19010000,31836000,5715800,0,30046000,3904200,121940000,54241000,337889984,34576000,37138000,34215000,57802000,0,33994000,0,127320000,39027000,119710000,41258000,152230000,42374000,30434000,18881000,88966000,247560000,22899000
P01861,Immunoglobulin heavy constant gamma 4 (Ig gamma-4 chain C region),IGHG4,29487000,45468000,224040000,60660000,69409000,51711000,0,47466000,43798000,824739968,125470000,49058000,9164400,17496000,23853000,88241000,0,23780000,0,5421000,353609984,115080000,139810000,196350000,34055000,19614000,33876000,109570000,345270016,194760000
P01876,Immunoglobulin heavy constant alpha 1 (Ig alpha-1 chain C region) (Ig alpha-1 chain C region BUR) (Ig alpha-1 chain C region TRO),IGHA1,108950000,156370000,224300000,219370000,135390000,590280000,59986000,98193000,215670000,647929984,77074000,220050000,249410000,67687000,82930000,150120000,105980000,69965000,11650000,773000000,155230000,274020000,140280000,1006499968,99339000,32708000,64842000,587760000,608390016,124580000
P02647,Apolipoprotein A-I (Apo-AI) (ApoA-I) (Apolipoprotein A1) [Cleaved into: Proapolipoprotein A-I (ProapoA-I); Truncated apolipoprotein A-I (Apolipoprotein A-I(1-242))],APOA1,292460,15521000,0,932410,683030,0,571150,218980,10527000,920550016,74305000,1340000,720440,1764000,141990,4483200,9151900,212430,6910300,151570000,0,0,1414800,2502900,0,0,0,0,3383500,0
P02652,Apolipoprotein A-II (Apo-AII) (ApoA-II) (Apolipoprotein A2) [Cleaved into: Proapolipoprotein A-II (ProapoA-II); Truncated apolipoprotein A-II (Apolipoprotein A-II(1-76))],APOA2,12655000,18477000,9872400,8703300,6492300,9562100,23844000,8421500,1759200,390929984,38530000,10286000,14766000,11440000,4946400,12951000,0,5369200,0,230710000,11895000,9162700,3549500,8326400,2333300,6950900,5443600,12992000,5133900,10515000
P02743,Serum amyloid P-component (SAP) (9.5S alpha-1-glycoprotein) [Cleaved into: Serum amyloid P-component(1-203)],APCS PTX2,10692000,41608000,17613000,0,0,29142000,3486200,11066000,27598000,37501000,30108000,5731400,10328000,17664000,3171800,6814100,0,3063100,0,34234000,81944000,47961000,33594000,355329984,103300000,17324000,17085000,7091400,129680000,8031500
P02749,Beta-2-glycoprotein 1 (APC inhibitor) (Activated protein C-binding protein) (Anticardiolipin cofactor) (Apolipoprotein H) (Apo-H) (Beta-2-glycoprotein I) (B2GPI) (Beta(2)GPI),APOH B2G1,39507000,69814000,78526000,47271000,49708000,80985000,23920000,53107000,61302000,206510000,60557000,40734000,48867000,56172000,34237000,47905000,21130000,58421000,42585000,228060000,79205000,41098000,83453000,105840000,44763000,49581000,57258000,79829000,106540000,77757000
P02750,Leucine-rich alpha-2-glycoprotein (LRG),LRG1 LRG,81117000,118590000,99909000,87457000,119670000,62360000,108310000,141370000,119330000,89529000,56150000,61109000,64294000,75371000,56947000,22066000,44443000,73116000,6644400,112230000,283670016,276600000,112300000,183860000,187480000,69029000,151230000,66544000,134960000,140490000
P02751,Fibronectin (FN) (Cold-insoluble globulin) (CIG) [Cleaved into: Anastellin; Ugl-Y1; Ugl-Y2; Ugl-Y3],FN1 FN,700689984,1483200000,1236000000,1790099968,1813600000,1772600064,1264899968,1664499968,405940000,1115200000,1164400000,1116600064,643110016,1676800000,1314700032,411550016,774710016,718129984,636899968,1686300032,1924199936,2634700032,4506599936,1799299968,5284499968,821510016,3920800000,634750016,3361200128,2540600064
P02763,Alpha-1-acid glycoprotein 1 (AGP 1) (Orosomucoid-1) (OMD 1),ORM1 AGP1,42240000,189240000,128790000,90852000,84308000,263660000,144450000,343329984,202470000,487960000,349920000,357340000,73519000,88661000,22191000,464649984,40196000,46709000,170330000,282329984,610240000,370380000,401580000,749729984,359950016,69967000,58151000,213590000,653139968,157850000
P02765,Alpha-2-HS-glycoprotein (Alpha-2-Z-globulin) (Ba-alpha-2-glycoprotein) (Fetuin-A) [Cleaved into: Alpha-2-HS-glycoprotein chain A; Alpha-2-HS-glycoprotein chain B],AHSG FETUA PRO2743,16698000,71069000,32511000,71935000,28653000,13594000,46068000,51924000,26058000,317440000,65404000,43609000,72946000,81781000,48568000,85850000,0,23972000,0,69359000,44510000,23817000,22234000,124220000,15872000,24178000,58682000,41024000,66522000,45002000
P02766,Transthyretin (ATTR) (Prealbumin) (TBPA),TTR PALB,1901600,71420000,38974000,41034000,32933000,5778300,20960000,71424000,33275000,240860000,52878000,50442000,64542000,55530000,38194000,65554000,26373000,32564000,32088000,106740000,88522000,87556000,47551000,77305000,27094000,31580000,44709000,57310000,63865000,36764000
P02774,Vitamin D-binding protein (DBP) (VDB) (Gc protein-derived macrophage activating factor) (Gc-MAF) (GcMAF) (Gc-globulin) (Group-specific component) (Gc) (Vitamin D-binding protein-macrophage activating factor) (DBP-maf),GC,20594000,39185000,37658000,63253000,41399000,30676000,30325000,76297000,35596000,140010000,57382000,21361000,13052000,19711000,5805200,12785000,6195900,34636000,28462000,109480000,95921000,70646000,41060000,91614000,55092000,36931000,41954000,52494000,84201000,37988000
P02787,Serotransferrin (Transferrin) (Beta-1 metal-binding globulin) (Siderophilin),TF PRO1400,208910000,426300000,228110000,321089984,214760000,476680000,228370000,597430016,171890000,1593500032,511809984,180550000,140150000,247200000,122890000,222490000,100750000,197580000,241030000,673219968,1041000000,398400000,408169984,1119299968,525409984,185700000,383520000,602419968,1357400064,411980000
P02788,Lactotransferrin (Lactoferrin) (EC 3.4.21.-) (Growth-inhibiting protein 12) (Talalactoferrin) [Cleaved into: Lactoferricin-H (Lfcin-H); Kaliocin-1; Lactoferroxin-A; Lactoferroxin-B; Lactoferroxin-C],LTF GIG12 LF,3716100096,11114999808,6376300032,9416500224,8310799872,5994100224,6896900096,4017299968,7783900160,3193100032,2175200000,4616900096,6337999872,3804699904,3981100032,1752300032,4148400128,8255000064,8043800064,9787899904,11841999872,18133999616,3356999936,11772000256,14215999488,4768600064,3276400128,4880099840,11557000192,10744999936
P02790,Hemopexin (Beta-1B-glycoprotein),HPX,125370000,240030000,218070000,255900000,218490000,547590016,124500000,380240000,256050000,643859968,437340000,440540000,321880000,392969984,170660000,448140000,133760000,223390000,78965000,548390016,332470016,184290000,249390000,403920000,241920000,129220000,197090000,185310000,372000000,165510000
P03950,Angiogenin (EC 3.1.27.-) (Ribonuclease 5) (RNase 5),ANG RNASE5,28296000,60284000,18719000,25765000,25598000,25485000,21753000,23240000,30707000,15111000,21228000,16096000,20210000,24376000,11015000,7889900,0,81668000,21179000,15398000,142880000,54612000,148740000,31944000,131950000,36313000,170060000,14449000,53694000,29936000
P03973,Antileukoproteinase (ALP) (BLPI) (HUSI-1) (Mucus proteinase inhibitor) (MPI) (Protease inhibitor WAP4) (Secretory leukocyte protease inhibitor) (Seminal proteinase inhibitor) (WAP four-disulfide core domain protein 4),SLPI WAP4 WFDC4,629459968,1134000000,176450000,658449984,167900000,141820000,146090000,52688000,197830000,439369984,63040000,208620000,258320000,234740000,70116000,63760000,188870000,408049984,151060000,331060000,1255200000,544739968,316760000,796000000,444969984,111070000,225920000,501240000,957939968,489249984
P04004,Vitronectin (VN) (S-protein) (Serum-spreading factor) (V75) [Cleaved into: Vitronectin V65 subunit; Vitronectin V10 subunit; Somatomedin-B],VTN,52051000,78955000,52821000,82154000,3038000,122960000,64293000,72717000,43110000,211320000,37869000,73531000,29859000,64657000,25159000,9035000,33051000,39459000,44078000,193410000,61863000,113800000,6234500,71629000,61691000,42434000,125590000,44900000,75584000,37596000
P04062,Lysosomal acid glucosylceramidase (Lysosomal acid GCase) (EC 3.2.1.45) (Acid beta-glucosidase) (Alglucerase) (Beta-glucocerebrosidase) (Beta-GC) (Beta-glucosylceramidase 1) (Cholesterol glucosyltransferase) (SGTase) (EC 2.4.1.-) (Cholesteryl-beta-glucosidase) (EC 3.2.1.-) (D-glucosyl-N-acylsphingosine glucohydrolase) (Glucosylceramidase beta 1) (Imiglucerase) (Lysosomal cholesterol glycosyltransferase) (Lysosomal galactosylceramidase) (EC 3.2.1.46) (Lysosomal glycosylceramidase),GBA1 GBA GC GLUC,6773900,0,12517000,12732000,17303000,0,0,0,0,10989000,32461000,30468000,24994000,7438800,27924000,6197000,9414800,5520700,0,18733000,17634000,46169000,11284000,9620500,5635600,11638000,39176000,28891000,8514100,8571100
P04066,Tissue alpha-L-fucosidase (EC 3.2.1.51) (Alpha-L-fucosidase I) (Alpha-L-fucoside fucohydrolase 1) (Alpha-L-fucosidase 1),FUCA1 Nbla10230,62615000,126620000,52258000,123330000,114000000,121250000,105890000,72920000,101770000,46557000,61958000,66196000,61892000,87444000,46413000,56432000,55831000,82561000,6870500,188870000,203920000,100330000,162610000,198380000,165910000,133090000,154640000,79141000,117580000,118930000
P04075,Fructose-bisphosphate aldolase A (EC 4.1.2.13) (Lung cancer antigen NY-LU-1) (Muscle-type aldolase),ALDOA ALDA,157540000,156360000,204190000,105160000,110200000,226350000,147920000,201110000,219820000,104420000,139000000,98199000,92308000,166850000,116320000,157330000,72760000,136290000,369369984,122440000,264640000,280870016,201260000,273400000,201920000,183120000,105950000,119340000,201000000,90315000
P04083,Annexin A1 (Annexin I) (Annexin-1) (Calpactin II) (Calpactin-2) (Chromobindin-9) (Lipocortin I) (Phospholipase A2 inhibitory protein) (p35) [Cleaved into: Annexin Ac2-26],ANXA1 ANX1 LPC1,73488000,161080000,183700000,94932000,68831000,114880000,64971000,68922000,57163000,75316000,74805000,71580000,99349000,101010000,90069000,94499000,15842000,141690000,27219000,54699000,280809984,98883000,160920000,193400000,127270000,123130000,96089000,187930000,133070000,54101000
P04085,Platelet-derived growth factor subunit A (PDGF subunit A) (PDGF-1) (Platelet-derived growth factor A chain) (Platelet-derived growth factor alpha polypeptide),PDGFA PDGF1,8431500,0,11922000,6327600,40048000,0,3708200,0,3013900,26464000,12528000,27859000,20975000,22436000,19595000,8533500,22386000,16388000,14688000,0,18749000,10250000,5809600,9738600,0,20663000,27153000,10713000,11499000,11691000
P04217,Alpha-1B-glycoprotein (Alpha-1-B glycoprotein),A1BG,12399000,31779000,15720000,0,4314100,40322000,3538600,149700000,59067000,117370000,68066000,35933000,10701000,31777000,0,14243000,0,5416700,0,99762000,48129000,39348000,7606500,161060000,43644000,4060700,19747000,13472000,29319000,18315000
P04279,Semenogelin-1 (Cancer/testis antigen 103) (Semenogelin I) (SGI) [Cleaved into: Alpha-inhibin-92; Alpha-inhibin-31; Seminal basic protein],SEMG1 SEMG,14709999616,78350000128,49460998144,14110999552,34891001856,25090000896,9929499648,21026000896,8992100352,38052999168,10117999616,12186000384,11847000064,7415099904,7881600000,2276000000,26726000640,35433000960,38313000960,22421999616,44382998528,98617999360,40260001792,46456999936,33860999168,20868999168,77229998080,25468000256,29984000000,28945000448
P04406,Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (EC 1.2.1.12) (Peptidyl-cysteine S-nitrosylase GAPDH) (EC 2.6.99.-),GAPDH GAPD CDABP0047 OK/SW-cl.12,204560000,427249984,393870016,184790000,238780000,456769984,180000000,208250000,287270016,207350000,213230000,211670000,213060000,223990000,203300000,251800000,184600000,177890000,425830016,167270000,553660032,471380000,296209984,354950016,346520000,227480000,194520000,408220000,474520000,112850000
P04792,Heat shock protein beta-1 (HspB1) (28 kDa heat shock protein) (Estrogen-regulated 24 kDa protein) (Heat shock 27 kDa protein) (HSP 27) (Stress-responsive protein 27) (SRP27),HSPB1 HSP27 HSP28,129920000,273380000,123520000,90022000,132810000,197210000,106810000,153700000,145710000,78413000,86266000,84600000,139440000,128620000,123860000,141710000,100850000,218230000,106870000,118990000,298820000,203180000,123210000,71708000,125710000,142900000,144210000,122340000,129290000,62955000
